,playerID,W,L,ERA,G,GS,GF,CG,SHO,SV,IPouts,H,R,ER,HR,BB,IBB,SO,HBP,BK,IP,WLpercentage
5304,jamesje01,6,6,9.67,35,18,6,2,1,0,443,148,81,74,13,60,3,104,4,1,147.6666667,0.5
5305,jamesjo01,5,3,9.66,66,3,22,0,0,2,357,107,66,63,15,84,3,73,5,0,119,0.625
5306,jamesjo02,8,1,19.72,73,6,24,0,0,1,320,80,57,55,18,61,0,158,8,0,106.6666667,0.888888889
5307,jamesju01,0,0,4.5,5,0,3,0,0,0,12,7,2,2,0,4,0,5,1,0,4,NA
5308,jamesle01,2,6,13.7,31,11,10,4,0,1,287,94,59,36,0,45,0,36,7,0,95.66666667,0.25
5309,jamesmi01,16,14,26.72,288,0,86,0,0,11,942,285,144,128,30,149,17,247,27,0,314,0.533333333
5310,jamesri01,0,1,13.5,3,1,0,0,0,0,14,9,8,7,1,2,0,2,0,1,4.666666667,0
5311,jamiech01,2,1,56.09,13,3,8,1,0,0,144,55,41,33,0,30,0,7,2,1,48,0.666666667
5312,jamisch01,0,3,93.88,4,2,1,0,0,0,38,22,15,12,1,4,0,6,0,0,12.66666667,0
5313,janesje01,11,23,12.57,62,46,4,4,1,1,840,330,168,147,27,104,14,105,8,0,280,0.323529412
5314,janispa01,0,0,49.5,2,0,2,0,0,0,6,9,11,11,2,2,0,3,0,0,2,NA
5315,jankojo01,1,0,12.46,3,0,2,0,0,0,13,7,6,6,3,2,0,5,0,0,4.333333333,1
5316,jankotr01,0,0,18,1,0,1,0,0,0,3,2,2,2,0,1,0,0,1,0,1,NA
5317,jannimi01,0,0,18.9,1,0,0,0,0,0,10,8,7,7,3,4,0,1,0,0,3.333333333,NA
5318,janseke01,54,40,41.23,933,0,700,0,0,476,2782,610,284,265,88,282,20,1278,32,18,927.3333333,0.574468085
5319,jansela01,122,89,36.07,291,237,30,107,17,10,5297,1751,804,703,191,410,1,842,20,1,1765.666667,0.578199052
5320,janssca01,31,29,33.19,437,22,199,0,0,90,1599,518,231,215,52,129,13,395,25,3,533,0.516666667
5321,janzema01,6,7,10.93,27,11,9,0,0,0,296,118,76,70,20,51,3,64,2,0,98.66666667,0.461538462
5322,jarmodo01,0,1,11.37,4,1,0,0,0,0,38,19,16,16,1,6,0,3,0,0,12.66666667,0
5323,jarvibr01,3,3,11.96,67,1,26,0,0,1,315,89,48,43,12,52,4,71,6,0,105,0.5
5324,jarvike01,34,49,144.93,187,118,22,4,3,1,2342,937,568,523,149,262,23,453,23,0,780.6666667,0.409638554
5325,jarvipa01,85,73,28.01,249,169,33,42,8,3,3852,1180,559,511,106,380,55,755,12,8,1284,0.537974684
5326,jarvira01,5,7,8.69,44,12,7,2,0,1,349,122,71,60,9,57,2,44,5,0,116.3333333,0.416666667
5327,jaspehi01,10,12,14.81,52,23,16,8,0,1,713,210,124,92,3,99,0,96,8,0,237.6666667,0.454545455
5328,jaspejo01,0,0,9.82,1,0,1,0,0,0,11,7,5,4,1,2,0,3,1,0,3.666666667,NA
5329,jastela01,35,33,28.83,138,80,25,15,7,3,1794,579,267,242,69,178,22,313,15,2,598,0.514705882
5330,javeral01,53,74,39.38,205,147,36,61,15,5,3428,1164,569,483,44,452,0,470,17,4,1142.666667,0.417322835
5331,javiecr01,35,22,22.64,124,90,5,0,0,2,1614,397,229,219,76,219,1,598,23,3,538,0.614035088
5332,jaxgr01,23,31,23.72,299,16,48,0,0,15,1070,307,173,160,46,104,9,405,15,0,356.6666667,0.425925926
5333,jayemy01,1,2,12.08,5,2,0,0,0,0,38,18,18,17,2,10,0,4,3,0,12.66666667,0.333333333
5334,jayjo01,99,91,51.7,310,203,53,63,16,7,4639,1460,714,648,153,607,34,999,36,2,1546.333333,0.521052632
5335,jayjo02,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,NA
5336,jayty01,0,0,7.71,5,0,4,0,0,0,23,9,5,4,0,6,0,6,0,0,7.666666667,NA
5337,jeando01,1,1,4.46,10,6,1,0,0,0,121,37,20,20,7,19,1,20,0,0,40.33333333,0.5
5338,jeanete01,0,0,9,2,0,1,0,0,0,3,2,1,1,0,3,0,0,0,0,1,NA
5339,jeffcge01,7,11,12.71,70,9,32,4,1,3,509,159,101,85,12,100,0,86,9,3,169.6666667,0.388888889
5340,jeffcha01,39,37,32.71,245,51,106,13,1,25,2091,772,365,327,73,257,35,239,22,0,697,0.513157895
5341,jeffcmi01,25,26,69.1,255,45,60,3,2,7,1500,576,270,243,49,149,21,242,16,3,500,0.490196078
5342,jeffeda01,2,10,55.48,20,11,3,0,0,0,213,86,57,52,11,18,0,49,4,0,71,0.166666667
5343,jeffeed01,2,2,11.15,15,7,4,1,0,0,170,72,44,36,0,24,0,15,1,0,56.66666667,0.5
5344,jeffege01,5,5,46.5,19,11,5,8,0,1,324,106,45,35,5,33,0,39,1,1,108,0.5
5345,jeffeje01,39,81,49.12,237,144,40,25,4,1,3257,1151,642,580,118,520,23,522,14,10,1085.666667,0.325
5346,jeffera01,0,0,20.25,1,0,0,0,0,0,4,4,3,3,0,3,0,1,1,0,1.333333333,NA
5347,jeffewi01,22,24,165.26,66,46,15,34,3,1,1199,439,228,175,18,86,0,215,6,1,399.6666667,0.47826087
5348,jeffrha01,0,0,5.4,1,0,0,0,0,0,5,2,1,1,0,0,0,1,0,0,1.666666667,NA
5349,jeffrje01,32,12,52.08,414,1,144,0,0,52,1273,387,160,145,31,175,20,387,19,2,424.3333333,0.727272727
5350,jeffrji01,50,51,61.58,158,104,26,58,8,8,2654,871,465,379,23,291,0,347,31,0,884.6666667,0.495049505
5351,jeffrso01,2,1,7.01,6,2,1,1,1,0,68,24,10,9,1,8,0,6,0,0,22.66666667,0.666666667
5352,jenkibe01,0,1,10.93,3,1,1,0,0,0,42,21,18,17,1,4,0,4,0,0,14,0
5353,jenkich01,3,4,14.67,46,6,19,0,0,0,302,100,41,37,11,26,4,51,3,0,100.6666667,0.428571429
5354,jenkife01,284,226,67.78,664,594,37,267,49,7,13502,4142,1853,1669,484,997,116,3192,84,18,4500.666667,0.556862745
5355,jenkiho01,11,4,12.01,21,11,0,9,2,0,392,132,60,44,2,40,0,56,3,0,130.6666667,0.733333333
5356,jenkija01,0,3,9.89,8,3,4,1,0,0,80,28,14,14,6,19,0,16,0,0,26.66666667,0
5357,jenkipe01,3,3,29.96,24,6,8,2,0,0,203,81,54,44,2,33,0,51,3,0,67.66666667,0.5
5358,jenkity01,2,4,5.88,14,8,2,0,0,0,156,55,35,34,11,33,1,26,1,0,52,0.333333333
5359,jenksbo01,16,20,26.62,348,0,286,0,0,173,1072,324,149,140,26,123,23,351,8,1,357.3333333,0.444444444
5360,jennida01,17,20,36.67,390,1,77,0,0,2,1046,341,141,120,25,157,20,281,8,1,348.6666667,0.459459459
5361,jennija01,62,74,47.66,225,180,8,6,3,1,3385,1253,661,621,137,505,41,749,34,1,1128.333333,0.455882353
5362,jensery01,17,12,26.67,57,42,8,1,0,0,758,279,150,142,36,103,5,152,12,0,252.6666667,0.586206897
5363,jensewi01,1,3,6.09,6,5,1,2,0,0,126,50,19,17,2,20,0,9,2,0,42,0.25
5364,jepseke01,18,33,53.2,469,0,100,0,0,27,1250,400,200,185,37,169,22,373,9,0,416.6666667,0.352941176
5365,jerezwi01,1,0,16.06,29,0,5,0,0,0,76,29,19,15,5,17,0,24,0,0,25.33333333,1
5366,jerzemi01,0,1,12.79,3,2,1,0,0,0,19,9,9,9,2,4,0,1,0,1,6.333333333,0
5367,jessuge01,24,29,49.23,69,55,11,38,4,1,1356,427,218,171,3,152,0,241,23,0,452,0.452830189
5368,jestevi01,3,5,25.83,21,8,6,4,1,0,225,84,36,32,6,27,0,25,1,1,75,0.375
5369,jewelja01,0,3,25.74,31,0,11,0,0,0,115,48,34,33,13,14,0,34,5,0,38.33333333,0
5370,jimence01,2,3,32.6,97,3,27,0,0,0,313,96,47,47,10,45,0,80,2,1,104.3333333,0.4
5371,jimenda01,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1.333333333,NA
5372,jimenda02,4,9,18.54,86,1,38,0,0,13,254,56,44,37,11,54,5,81,1,0,84.66666667,0.307692308
5373,jimened01,0,0,5.91,8,0,2,0,0,0,32,12,7,7,1,5,0,8,0,0,10.66666667,NA
5374,jimenge01,1,6,5.01,15,9,2,0,0,0,167,65,39,31,4,12,0,26,1,3,55.66666667,0.142857143
5375,jimenja01,0,0,32.4,6,0,4,0,0,0,22,12,8,6,2,2,0,5,0,0,7.333333333,NA
5376,jimenjo01,24,44,33.27,329,38,231,2,2,110,1564,572,309,285,46,186,23,319,27,1,521.3333333,0.352941176
5377,jimenjo02,20,27,43.26,425,0,108,0,0,23,1173,344,215,194,50,145,6,488,28,1,391,0.425531915
5378,jimenju01,0,0,6.75,4,0,1,0,0,0,12,6,4,3,0,2,0,2,0,1,4,NA
5379,jimenke01,3,0,13.13,49,0,20,0,0,0,198,84,51,50,7,32,1,35,5,0,66,1
5380,jimenmi01,2,4,11.41,13,11,0,0,0,0,183,65,45,40,14,48,2,35,2,3,61,0.333333333
5381,jimenub01,114,117,57.57,329,315,4,9,3,1,5610,1757,968,901,186,848,31,1720,78,6,1870,0.493506494
5382,joaquwa01,1,0,18.12,19,0,5,0,0,0,65,22,14,13,1,17,0,17,3,1,21.66666667,1
5383,jobeja01,4,1,4.22,12,10,1,0,0,0,159,47,24,23,7,28,0,41,2,0,53,0.8
5384,jodiebr01,0,2,31.63,8,3,0,0,0,0,76,26,18,18,10,13,1,13,0,0,25.33333333,0
5385,johns07,0,0,0,1,0,1,0,0,0,3,1,0,0,0,1,0,1,0,0,1,NA
5386,johns10,0,0,57.72,3,1,1,0,0,0,30,8,8,6,0,7,0,2,0,0,10,NA
5387,johnsab01,0,0,36,1,0,1,0,0,1,3,2,4,4,0,2,0,0,1,0,1,NA
5388,johnsad01,1,3,55.53,9,4,1,0,0,0,79,40,33,30,7,14,0,17,5,0,26.33333333,0.25
5389,johnsal02,0,0,9,1,1,0,0,0,0,12,6,5,4,0,3,0,3,0,0,4,NA
5390,johnsal03,0,2,11.48,4,2,0,0,0,0,40,22,22,17,0,6,0,0,1,0,13.33333333,0
5391,johnsar01,0,0,0,1,0,0,0,0,0,9,1,1,0,0,1,0,0,0,0,3,NA
5392,johnsar02,7,16,15.45,49,19,15,6,0,1,587,203,100,80,7,79,0,71,7,0,195.6666667,0.304347826
5393,johnsau01,6,4,14.35,36,14,13,3,1,1,341,118,78,68,6,70,0,41,5,0,113.6666667,0.6
5394,johnsba01,43,51,35.8,185,97,48,22,6,17,2428,806,395,354,60,348,16,520,15,2,809.3333333,0.457446809
5395,johnsbe01,2,1,7.07,21,2,8,0,0,1,138,56,26,20,4,15,0,15,1,0,46,0.666666667
5396,johnsbi04,1,0,6.07,14,0,4,0,0,0,53,21,7,7,0,4,2,7,0,1,17.66666667,1
5397,johnsbo03,28,34,24.73,183,76,31,18,2,12,2077,644,296,268,82,269,33,507,32,2,692.3333333,0.451612903
5398,johnsbr02,7,9,22.83,65,26,13,1,1,0,513,192,95,90,27,73,4,142,1,0,171,0.4375
5399,johnsch02,40,43,15.67,111,85,13,44,9,2,2065,667,338,226,15,192,0,304,19,2,688.3333333,0.481927711
5400,johnsch03,0,0,5,5,3,2,0,0,0,54,20,12,10,0,13,0,8,0,0,18,NA
5401,johnsco01,68,50,46.63,183,131,34,53,9,7,3038,959,493,414,65,412,7,720,22,1,1012.666667,0.576271186
5402,johnsda03,4,10,19.16,53,7,29,0,0,2,326,126,62,56,9,44,5,50,5,0,108.6666667,0.285714286
5403,johnsda04,22,25,38.31,77,57,9,7,0,0,1104,439,215,209,63,102,7,143,13,4,368,0.468085106
5404,johnsda05,6,2,14.1,63,0,18,0,0,2,201,70,40,35,6,47,5,57,2,1,67,0.75
5405,johnsdi02,76,62,63.53,189,148,12,100,10,3,3830,1177,663,507,44,388,0,636,50,0,1276.666667,0.550724638
5406,johnsdj01,1,2,14.7,39,0,10,0,0,0,107,31,18,18,2,21,2,38,3,0,35.66666667,0.333333333
5407,johnsdo03,27,38,55.92,198,70,62,17,5,12,1893,712,371,335,55,285,3,262,11,3,631,0.415384615
5408,johnsdo04,20,22,19.63,114,47,12,2,1,2,1158,420,235,220,44,152,10,180,23,1,386,0.476190476
5409,johnsea01,40,32,40.89,179,50,71,13,3,17,1639,556,302,261,24,272,0,250,14,3,546.3333333,0.555555556
5410,johnser02,40,23,39.78,273,19,119,3,1,19,1724,587,283,241,56,231,20,319,14,4,574.6666667,0.634920635
5411,johnser04,7,10,29.14,22,22,0,0,0,0,353,137,77,69,28,54,1,87,4,0,117.6666667,0.411764706
5412,johnsfr01,5,10,20.28,27,12,12,6,0,3,354,145,78,69,12,44,0,39,1,0,118,0.333333333
5413,johnsgr02,1,0,2.7,1,0,0,0,0,0,20,8,3,2,0,3,0,1,0,0,6.666666667,1
5414,johnsha01,63,56,73.14,249,116,81,45,4,11,3199,1107,665,563,89,567,0,568,32,4,1066.333333,0.529411765
5415,johnshe01,0,0,0,1,0,0,0,0,0,9,3,0,0,0,0,0,2,0,0,3,NA
5416,johnsja02,56,100,68.37,255,221,8,6,1,0,4071,1521,831,753,181,498,25,810,57,2,1357,0.358974359
5417,johnsje01,48,51,48.42,365,39,184,6,2,41,2312,779,422,369,63,389,62,489,7,8,770.6666667,0.484848485
5418,johnsje02,8,16,42.99,38,33,3,0,0,0,547,239,143,132,20,58,1,76,8,1,182.3333333,0.333333333
5419,johnsji02,24,37,18.67,100,63,24,35,0,0,1619,551,256,201,17,178,0,166,12,2,539.6666667,0.393442623
5420,johnsji03,1,0,8.1,3,0,0,0,0,0,20,8,6,6,0,5,1,2,0,1,6.666666667,1
5421,johnsji04,38,46,89.76,674,2,324,0,0,178,2114,704,330,297,54,237,27,531,36,3,704.6666667,0.452380952
5422,johnsji06,3,5,11.4,10,9,1,7,0,0,206,58,34,26,0,27,0,47,2,0,68.66666667,0.375
5423,johnsjo01,1,1,6.06,4,3,1,2,0,0,98,44,30,22,3,15,0,10,1,0,32.66666667,0.5
5424,johnsjo03,3,2,8.31,51,1,27,0,0,7,289,110,53,45,2,59,0,49,2,0,96.33333333,0.6
5425,johnsjo04,26,33,37.13,214,61,67,9,2,9,1808,585,294,261,60,250,21,407,5,2,602.6666667,0.440677966
5426,johnsjo05,20,18,18.09,62,58,1,3,0,0,982,367,185,163,30,99,10,149,10,1,327.3333333,0.526315789
5427,johnsjo06,3,5,58.23,59,0,18,0,0,2,257,66,42,41,10,37,8,61,3,0,85.66666667,0.375
5428,johnsjo07,15,19,51.69,234,0,52,0,0,3,835,269,138,124,38,115,21,234,9,1,278.3333333,0.441176471
5429,johnsjo08,2,4,49.08,42,4,10,0,0,0,232,96,62,57,9,53,7,68,9,0,77.33333333,0.333333333
5430,johnsjo09,58,45,35.01,170,160,1,4,0,0,2994,927,410,377,74,338,30,915,25,2,998,0.563106796
5431,johnsjo10,4,13,28.76,48,24,12,9,0,1,583,245,168,138,10,100,0,79,15,0,194.3333333,0.235294118
5432,johnsjo12,0,1,7.2,2,1,0,1,0,0,30,14,11,8,0,7,0,5,0,0,10,0
5433,johnsjo13,3,14,33.8,37,18,14,7,0,2,491,197,142,114,7,82,0,57,5,1,163.6666667,0.176470588
5434,johnsju99,0,0,2.08,1,0,1,0,0,0,13,6,2,1,0,2,0,3,1,0,4.333333333,NA
5435,johnske01,12,14,26.11,74,34,20,8,4,0,808,251,156,137,14,195,0,147,9,1,269.3333333,0.461538462
5436,johnske02,91,106,95,334,231,50,50,7,9,5212,1670,778,668,157,413,56,1042,56,7,1737.333333,0.461928934
5437,johnskr01,0,3,10.83,7,4,2,0,0,0,71,29,14,14,2,13,1,21,1,0,23.66666667,0
5438,johnsle02,0,1,15.43,2,1,1,0,0,0,7,7,10,4,0,3,0,0,0,0,2.333333333,0
5439,johnsle03,1,8,20,12,8,1,2,0,0,153,81,64,52,5,25,0,21,3,0,51,0.111111111
5440,johnsll01,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,NA
5441,johnsm01,0,1,18,2,1,1,0,0,1,9,5,7,6,1,5,0,1,0,0,3,0
5442,johnsma03,0,1,7.5,9,3,3,0,0,0,72,25,23,20,3,16,1,11,1,0,24,0
5443,johnsmi01,0,2,4.64,18,0,10,0,0,0,64,29,13,11,1,15,5,15,1,0,21.33333333,0
5444,johnsmi02,7,14,48.4,81,32,10,0,0,2,654,254,169,166,47,103,6,147,13,0,218,0.333333333
5445,johnsmi03,0,3,40.37,25,0,6,0,0,0,71,33,20,15,4,15,1,20,2,0,23.66666667,0
5446,johnsna01,2,1,6.75,6,5,1,2,0,0,104,51,35,26,0,15,0,14,0,0,34.66666667,0.666666667
5447,johnsol01,1,0,3.5,4,1,2,1,0,1,54,31,22,7,1,4,0,8,0,0,18,1
5448,johnspi01,21,24,29.98,330,2,75,0,0,16,947,279,145,133,38,141,8,379,4,1,315.6666667,0.466666667
5449,johnsra01,22,30,15.17,72,53,11,31,6,2,1350,401,182,146,12,151,0,169,9,1,450,0.423076923
5450,johnsra02,1,0,3.6,7,0,5,0,0,0,30,14,10,4,0,3,0,0,0,0,10,1
5451,johnsra05,303,166,83.54,618,603,7,100,37,2,12406,3346,1703,1513,411,1497,37,4875,190,33,4135.333333,0.646055437
5452,johnsro01,1,5,3.42,10,8,2,3,0,0,150,47,32,19,0,34,0,12,2,0,50,0.166666667
5453,johnsro07,0,0,0,2,0,2,0,0,0,4,0,0,0,0,0,0,2,0,0,1.333333333,NA
5454,johnsry01,1,1,7.36,14,0,4,0,0,1,44,24,15,12,4,5,1,16,0,0,14.66666667,0.5
5455,johnss01,0,0,67.5,1,0,0,0,0,0,2,6,6,5,0,0,0,0,1,0,0.666666667,NA
5456,johnsse01,1,2,38.97,11,1,4,0,0,0,45,19,17,15,4,7,0,17,0,0,15,0.333333333
5457,johnssh02,3,2,28.44,17,8,5,4,0,0,265,90,56,41,2,29,0,38,0,0,88.33333333,0.6
5458,johnssi01,101,165,90.79,492,272,115,108,13,15,6844,2510,1226,1036,120,687,0,840,36,3,2281.333333,0.379699248
5459,johnsst02,6,1,24.03,43,5,19,0,0,0,228,58,36,36,11,47,2,86,0,0,76,0.857142857
5460,johnssy01,112,117,81.98,542,210,201,82,11,43,6497,2290,1099,977,173,488,0,920,48,3,2165.666667,0.489082969
5461,johnsto02,23,14,15.44,129,1,84,0,0,22,820,282,117,103,19,93,17,166,9,1,273.3333333,0.621621622
5462,johnsto04,53,32,30.93,111,89,7,57,6,0,2247,682,359,280,20,236,0,310,10,0,749,0.623529412
5463,johnsto06,11,20,27.79,58,33,20,11,2,2,835,346,202,148,9,115,1,103,8,0,278.3333333,0.35483871
5464,johnsto07,3,6,5.95,12,5,6,1,0,1,127,51,33,28,2,21,1,11,1,0,42.33333333,0.333333333
5465,johnstr01,0,1,8.59,1,1,0,0,0,0,22,8,7,7,0,3,0,1,0,0,7.333333333,0
5466,johnsty01,3,5,8.98,116,0,19,0,0,0,231,67,39,37,9,42,4,65,7,0,77,0.375
5467,johnsvi01,6,8,19.49,42,15,18,4,1,2,379,152,77,71,5,69,0,31,2,1,126.3333333,0.428571429
5468,johnswa01,417,279,49.31,802,666,129,531,110,34,17744,4913,1902,1424,97,1363,0,3509,203,4,5914.666667,0.599137931
5469,johnswa02,0,2,20.1,8,2,4,0,0,0,82,29,20,18,0,12,0,18,2,0,27.33333333,0
5470,johnswa04,4,6,7.13,15,13,1,4,0,0,290,92,57,43,6,30,0,46,3,0,96.66666667,0.4
5471,johnsyo01,1,2,4.66,6,2,4,1,0,0,93,39,24,15,0,14,0,8,2,0,31,0.333333333
5472,johnto01,288,231,97.69,760,700,22,162,46,4,14131,4783,2017,1749,302,1259,102,2245,98,16,4710.333333,0.554913295
5473,joinero01,3,3,17.01,52,4,24,0,0,1,271,133,63,53,11,27,0,34,5,0,90.33333333,0.5
5474,jokiser01,0,0,1.88,4,1,0,0,0,0,43,18,6,3,3,4,0,10,0,0,14.33333333,NA
5475,jollyda01,16,14,20.42,159,1,82,0,0,19,874,255,137,122,27,198,11,155,7,0,291.3333333,0.533333333
5476,jones06,0,1,13.5,1,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0.666666667,0
5477,jonesa01,0,0,2,1,0,1,0,0,0,27,10,2,2,0,1,0,1,1,0,9,NA
5478,jonesal01,7,15,24.77,26,24,2,18,1,0,601,199,137,83,3,77,0,65,11,0,200.3333333,0.318181818
5479,jonesal02,2,1,9.79,27,0,16,0,0,5,86,29,13,12,3,16,0,19,1,0,28.66666667,0.666666667
5480,jonesal03,4,5,10.11,11,8,2,6,1,0,203,72,42,28,2,20,0,25,0,0,67.66666667,0.444444444
5481,jonesar01,0,0,18,1,0,1,0,0,0,3,2,2,2,0,1,0,0,0,0,1,NA
5482,jonesba01,33,33,44.61,348,0,126,0,0,23,1299,415,199,176,32,194,37,250,6,6,433,0.5
5483,jonesbe01,2,7,13.14,10,9,1,9,1,0,263,94,42,33,5,16,0,28,6,0,87.66666667,0.222222222
5484,jonesbo03,89,83,44.38,245,241,1,11,4,0,4556,1639,833,735,194,412,39,887,38,8,1518.666667,0.51744186
5485,jonesbo04,14,21,41.29,99,47,8,1,0,0,974,366,227,208,45,195,4,229,16,1,324.6666667,0.4
5486,jonesbr01,0,0,9,3,0,1,0,0,0,24,5,8,8,0,7,0,1,0,0,8,NA
5487,jonesbu01,2,4,21.3,8,7,1,3,0,0,125,42,43,37,1,37,0,10,6,0,41.66666667,0.333333333
5488,jonesca01,5,7,8.22,65,1,20,0,0,2,324,83,53,52,8,76,6,91,3,0,108,0.416666667
5489,jonesch01,0,0,3,2,0,1,0,0,0,9,2,2,1,0,4,0,0,0,0,3,NA
5490,jonesco01,25,34,14.61,70,66,2,52,3,0,1579,618,331,211,15,155,0,147,32,0,526.3333333,0.423728814
5491,jonesda02,0,1,7.56,2,1,0,0,0,0,25,13,11,7,0,6,0,2,0,0,8.333333333,0
5492,jonesda07,0,0,9.64,5,0,3,0,0,0,15,5,5,5,0,7,0,5,3,0,5,NA
5493,jonesde01,7,5,8.58,46,10,19,3,0,0,453,136,73,50,0,69,0,45,7,0,151,0.583333333
5494,jonesdi01,2,1,25.89,6,3,1,1,0,0,73,28,21,18,0,16,0,4,0,0,24.33333333,0.666666667
5495,jonesdo01,69,79,68.6,846,4,640,0,0,303,3385,1155,465,414,86,247,53,909,39,6,1128.333333,0.466216216
5496,jonesea01,0,0,2.54,10,0,4,0,0,1,85,18,10,8,0,18,0,13,0,0,28.33333333,NA
5497,jonesel01,1,2,7.76,6,3,2,1,0,1,78,33,18,12,0,4,0,11,1,0,26,0.333333333
5498,joneseu01,2,0,6.08,6,5,1,1,0,0,71,27,18,16,0,22,0,16,0,0,23.66666667,1
5499,jonesga01,0,0,9,14,0,6,0,0,0,48,22,14,14,1,8,1,12,0,0,16,NA
5500,jonesga02,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0.666666667,NA
5501,jonesgo01,15,18,46.57,171,21,63,4,2,12,1136,405,193,175,49,120,16,232,6,2,378.6666667,0.454545455
5502,jonesgr01,0,0,23.86,38,0,23,0,0,0,143,54,30,29,8,23,0,40,3,0,47.66666667,NA
5503,jonesha02,0,0,13.5,1,0,0,0,0,0,10,5,6,5,0,4,0,1,1,0,3.333333333,NA
5504,joneshe02,2,1,3.48,5,4,1,2,0,0,93,35,25,12,1,14,0,13,0,0,31,0.666666667
5505,joneshu01,0,0,9.24,14,0,2,0,0,0,43,16,13,13,3,8,1,12,2,0,14.33333333,NA
5506,jonesja02,11,7,6.13,19,19,0,16,1,0,473,161,101,55,1,25,0,61,0,0,157.6666667,0.611111111
5507,jonesja09,6,8,4.14,22,22,0,0,0,0,365,106,60,56,18,39,1,132,5,0,121.6666667,0.428571429
5508,jonesje01,9,9,20.65,112,3,45,0,0,8,615,201,110,90,26,112,12,128,7,0,205,0.5
5509,jonesji01,0,1,29.7,2,1,1,1,0,0,35,25,28,20,1,7,0,3,2,0,11.66666667,0
5510,jonesji02,43,39,37.12,153,118,20,7,3,0,2265,809,431,374,72,239,12,376,19,5,755,0.524390244
5511,jonesjo01,1,0,11.92,5,1,3,0,0,1,49,25,11,11,1,8,0,9,1,0,16.33333333,1
5512,joneske01,0,1,5.95,9,1,7,0,0,0,65,29,16,13,1,5,0,4,0,0,21.66666667,0
5513,jonesma02,0,0,15.43,1,1,0,0,0,0,7,5,4,4,1,3,0,1,0,0,2.333333333,NA
5514,jonesmi01,2,0,3.27,3,3,0,2,0,0,66,21,12,8,2,9,0,6,0,0,22,1
5515,jonesmi02,11,10,24.45,71,25,25,0,0,0,676,228,125,111,23,108,6,106,3,0,225.3333333,0.523809524
5516,jonesna01,22,16,39,325,0,76,0,0,9,987,286,139,126,40,128,14,355,13,1,329,0.578947368
5517,jonesod01,24,35,31.37,201,45,91,4,0,13,1648,579,304,270,56,213,32,338,11,6,549.3333333,0.406779661
5518,jonesos01,44,54,10.35,113,97,15,83,4,1,2626,904,455,311,17,225,0,257,45,0,875.3333333,0.448979592
5519,jonespe01,53,57,48.02,251,113,88,49,8,6,3078,1137,588,495,53,494,0,381,40,2,1026,0.481818182
5520,jonesra01,100,123,37.04,305,285,11,73,19,2,5799,1915,875,735,129,503,88,735,18,6,1933,0.448430493
5521,jonesri01,6,9,14.3,37,26,6,1,0,0,477,197,81,71,17,70,3,72,1,0,159,0.4
5522,jonesru02,0,0,5.4,1,0,0,0,0,0,15,5,3,3,0,3,0,1,0,0,5,NA
5523,jonessa01,229,217,84.34,647,487,115,250,36,31,11649,4084,2007,1656,152,1396,0,1223,68,5,3883,0.513452915
5524,jonessa02,103,104,60.97,327,225,47,77,17,9,5008,1437,778,674,152,840,37,1393,60,0,1669.333333,0.497584541
5525,jonessh01,54,57,32.81,260,101,76,33,4,12,2760,909,479,405,90,413,0,413,37,1,920,0.486486486
5526,jonessh02,2,6,15.22,48,5,18,0,0,3,331,119,71,58,12,46,9,53,5,3,110.3333333,0.25
5527,jonessl01,32,21,30.74,84,45,9,30,6,5,1266,372,198,163,22,130,0,295,16,0,422,0.603773585
5528,jonesst01,5,7,14.35,38,7,15,0,0,0,243,74,46,40,7,43,2,59,3,1,81,0.416666667
5529,jonesst02,0,0,4.09,6,1,1,0,0,0,39,11,6,5,1,6,0,11,0,0,13,NA
5530,jonesti01,1,0,0,3,1,2,0,0,0,30,4,0,0,0,3,0,5,0,1,10,1
5531,jonesti02,0,0,6.75,1,0,1,0,0,0,4,1,2,1,0,2,0,0,0,0,1.333333333,NA
5532,jonesto02,58,63,79.07,982,1,619,0,0,319,3216,1072,518,473,93,443,62,868,38,1,1072,0.479338843
5533,joneswa01,0,0,15,1,0,0,0,0,0,9,7,6,5,0,1,0,2,1,0,3,NA
5534,jonnacl01,14,12,23.01,137,9,67,2,0,17,1048,372,179,147,20,122,0,160,6,1,349.3333333,0.538461538
5535,jordach01,0,0,7.71,2,0,2,0,0,0,14,9,4,4,0,2,0,3,0,0,4.666666667,NA
5536,jordaha01,1,2,8.24,3,3,0,3,0,0,78,34,22,12,0,8,0,5,2,0,26,0.333333333
5537,jordami02,0,1,5.82,8,1,4,0,0,0,51,26,13,11,3,5,0,4,0,0,17,0
5538,jordani01,2,4,13.14,8,6,0,2,1,0,129,49,22,20,5,11,0,13,0,1,43,0.333333333
5539,jordari01,0,0,16.36,5,1,1,0,0,0,49,19,13,12,3,5,0,3,0,0,16.33333333,NA
5540,jordari03,5,4,38.03,69,0,9,0,0,1,211,71,43,41,6,47,3,47,4,0,70.33333333,0.555555556
